cod_ies;cod_municipio;nome_ies;sigla_ies;municipio;regiao;estado;sigla_estado;organizacao;rede;administracao;endereco;numero_endereco;complemento_endereco;bairro;cep;telefones;emails;site;latitude;longitude;local_coordenada
878;3119401;Centro Universitário Do Leste De Minas Gerais;UNILESTEMG;Coronel Fabriciano;Sudeste;Minas Gerais;MG;Centro Universitário;Privada;Privada;Avenida Tancredo Neves;3500;Caixa Postal 63;Universitário;35170056;(31)3842-6166;ses@unilestemg.br;www.unilestemg.br;-19.5136241912842;-42.6112976074219;INSTITUICAO
878;3131307;Centro Universitário Do Leste De Minas Gerais;UNILESTEMG;Ipatinga;Sudeste;Minas Gerais;MG;Centro Universitário;Privada;Privada;;;;;;;;;-19.4707565307617;-42.5480117797852;MUNICIPIO
882;3506102;Instituto Municipal De Ensino Superior De Bebedouro Victório Cardassi;IMESB;Bebedouro;Sudeste;São Paulo;SP;Faculdade;Pública;Municipal;Rua Nelson Domingos Madeira;300;;Parque Eldorado;14706124;(17)3345-9366;secretaria.imesb@gmail.com;www.imesb.br;-20.9384727478027;-48.502368927002;INSTITUICAO
886;3519071;Faculdade De Hortolândia;FACH;Hortolândia;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Avenida Santana;1070;;Jardim Amanda I;13188021;(19)3865-8320;elide.hoyler@uniesp.edu.br,academicosup@uniesp.edu.br;www.uniesp.edu.br;-22.893705368042;-47.2301902770996;INSTITUICAO
890;3106200;Escola De Governo Professor Paulo Neves De Carvalho;EG;Belo Horizonte;Sudeste;Minas Gerais;MG;Faculdade;Pública;Estadual;Alameda Dos Oitis;140;;Pampulha;31270810;(31)3448-9713;eg.fjp@fjp.mg.gov.br;www.eg.fjp.mg.gov.br;-19.9262161254883;-43.9261665344238;INSTITUICAO
891;3106200;Faculdade  Pitágoras;;Belo Horizonte;Sudeste;Minas Gerais;MG;Faculdade;Privada;Privada;Avenida Presidente Antonio Carlos;4157;;São Francisco;31270010;(31)3446-7788;daex.aesa@aesapar.com,mantenedora@aesapar.com;www.unianhanguera.edu.br;-19.8138408660889;-43.9621124267578;INSTITUICAO
898;3550308;Centro Universitário Santa Rita;UNISANTARITA;São Paulo;Sudeste;São Paulo;SP;Centro Universitário;Privada;Privada;Avenida Jaçanã;648;;Jaçanã;2273001;(11)2241-0777;rpepi@santarita.br;www.santarita.br;-23.4663829803467;-46.5866622924805;INSTITUICAO
900;1100205;Faculdade De Ciências Administrativas E De Tecnologia;FATEC;Porto Velho;Norte;Rondônia;RO;Faculdade;Privada;Privada;Rua Governador Jorge Teixeira;3500;;Setor Industrial;78905160;(69)3217-9340;hmhijazi1@hotmail.com,gildasiomendes@oi.com.br,ewascheck@hotmail.com;www.fatec-ro.br;-8.76819038391113;-63.874927520752;INSTITUICAO
905;3550308;Faculdade Escola Paulista De Direito;FACEPD;São Paulo;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Avenida Liberdade;956;;Liberdade;1502001;(11)3273-3606;diretor@epd.edu.br;www.epdec.edu.br;-23.5610084533691;-46.6386985778809;INSTITUICAO
908;2704302;Faculdade Alagoana De Administração;FAA;Maceió;Nordeste;Alagoas;AL;Faculdade;Privada;Privada;Avenida Engenheiro Paulo Brandão Nogueira;160;Loteamento Stella Ma;Jatiuca;57035550;(82)3304-5200;marcioacbarro@yahoo.com.br;;-9.61023998260498;-35.739501953125;INSTITUICAO
909;3300456;Faculdade Fernanda Bicchieri;;Belford Roxo;Sudeste;Rio De Janeiro;RJ;Faculdade;Privada;Privada;Rua Virgilina Bicchieri;61;;Centro;26113510;(21)2662-0066;katia@fabel.edu.br;www.fabel.edu.br;-22.7557544708252;-43.3984298706055;INSTITUICAO
910;3530805;Faculdade Santa Lúcia;FCACSL;Mogi Mirim;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Rua Doutor Ulhoa Cintra;351;;Centro;13800000;(19)3806-3996;marcos@santalucia.br;www.santalucia.br;-22.4317169189453;-46.9552536010742;INSTITUICAO
913;5006309;Faculdades Integradas De Paranaíba - Fipar;FIPAR;Paranaíba;Centro Oeste;Mato Grosso Do Sul;MS;Faculdade;Privada;Privada;Rua Maclino De Queiroz;270;;Jardim Redentora;79500000;(67)3668-1945;fipar@netsite.com.br;www.fipar.edu.br;-19.6771945953369;-51.1751556396484;INSTITUICAO
916;2211001;Faculdade Estácio De Teresina;ESTÁCIO TERESINA;Teresina;Nordeste;Piauí;PI;Faculdade;Privada;Privada;Avenida Dos Expedicionários;790;;São João;64046700;(86)4009-4300,(86)3232-1222;fatimaportela@ceut.com.br,linarosa@ceut.com.br,honoriobona@ceut.com.br;www.ceut.com.br;-5.08842086791992;-42.7644844055176;INSTITUICAO
918;4104808;Centro Universitário Univel;UNIVEL;Cascavel;Sul;Paraná;PR;Centro Universitário;Privada;Privada;Avenida Tito Muffato;2317;;Santa Cruz;85806080;(45)3036-3636;desenvolvimento@univel.br;www.univel.br;-24.9615650177002;-53.5074348449707;INSTITUICAO
922;3514403;Faculdade Reges De Dracena;FCGD;Dracena;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Rodovia Engenheiro Byron Azevedo Nogueira;S/N;Km Zero;Vila Lobos;17900000;(18)3821-9099;secretaria@cesd.br,gonzaga@reges.com.br,reges.denis@gmail.com;www.cesd.br;-21.5035591125488;-51.542610168457;INSTITUICAO
923;3550605;Faculdade De Administração E Ciências Contábeis De São Roque;FACCSR;São Roque;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Rua Padre Marçal;30;;Centro;18130100;(11)4719-9300;fac@facsaoroque.br;www.facsaoroque.br;-23.5317096710205;-47.1358528137207;INSTITUICAO
926;5002704;Centro Universitário Anhanguera De Campo Grande;;Campo Grande;Centro Oeste;Mato Grosso Do Sul;MS;Centro Universitário;Privada;Privada;Avenida Fernando Correa Da Costa;1800;;Vila Dr. João Rosa Pires;79004311;(67)3316-6000,(67)3316-6007;daex.aesa@aesapar.com,presidente@unianhanguera.edu.br,daex2011@gmail.com;www.unianhanguera.edu.br;-20.5080814361572;-54.6029968261719;INSTITUICAO
939;5201108;Faculdade Católica De Anápolis;CATÓLICA DE ANÁPOLIS;Anápolis;Centro Oeste;Goiás;GO;Faculdade;Privada;Privada;Rua B-10, Qd. 10, Lts. 13, 14, 15 E 16;580;Esq. C/Rua 5 - Cidad;Cidade Jardim;75080730;(62)3328-8900;adrianavilela@catolicadeanapolis.com.br/mariainacia@catolicadeanapolis.com.br;www.catolicadeanapolis.com.br;-16.3142509460449;-48.9464530944824;INSTITUICAO
940;5006606;Faculdades Magsul;FAMAG;Ponta Porã;Centro Oeste;Mato Grosso Do Sul;MS;Faculdade;Privada;Privada;Avenida Presidente Vargas;725;;Centro;79900000;(67)3431-2107;magsul@terra.com.br;www.magsul-ms.com.br;-22.5371990203857;-55.7278022766113;INSTITUICAO
944;3304557;Escola Superior De Propaganda E Marketing Do Rio De Janeiro;ESPM;Rio De Janeiro;Sudeste;Rio De Janeiro;RJ;Faculdade;Privada;Privada;Rua Do Rosário;90;;Centro;20041002;(21)2216-2000;tatsuo@espm.br,mcavalcante@espm.br;www.espm.br;-22.9024200439453;-43.1773643493652;INSTITUICAO
945;3135209;Faculdade Funorte De Januária;;Januária;Sudeste;Minas Gerais;MG;Faculdade;Privada;Privada;Praça Tiradentes;164;;Centro;39480000;(38)3621-1403;michellesoebras@yahoo.com.br,tania.raquel.muniz@hotmail.com;;-15.4863433837891;-44.3603553771973;INSTITUICAO
952;3548500;Universidade Santa Cecília;UNISANTA;Santos;Sudeste;São Paulo;SP;Universidade;Privada;Privada;Rua Oswaldo Cruz;266;;Boqueirão;11045100;(13)3202-7100;zuleika@unisanta.br;www.unisanta.br;-23.9639911651611;-46.3214530944824;INSTITUICAO
953;3548500;Universidade Metropolitana De Santos;UNIMES;Santos;Sudeste;São Paulo;SP;Universidade;Privada;Privada;Avenida Conselheiro Nébias;536;;Encruzilhada;11045002;(13)3226-3407;reitoria@unimes.br;www.unimes.br;-23.9572143554688;-46.3233871459961;INSTITUICAO
967;3553708;Faculdade De Tecnologia De Taquaritinga;FATEC/TQ;Taquaritinga;Sudeste;São Paulo;SP;Faculdade;Pública;Estadual;Avenida Doutor Flávio Henrique Lemos;585;;Portal Itamaracá;15900000;(16)3252-5193;luciana.ferrarezi@fatectq.edu.br;www.fatectq.edu.br;-21.4300937652588;-48.5152854919434;INSTITUICAO
976;5006606;Faculdades Integradas De Ponta Porã;FIP;Ponta Porã;Centro Oeste;Mato Grosso Do Sul;MS;Faculdade;Privada;Privada;Rua Tiradentes;349;;Centro;79900000;(67)3437-8800;faculdadefipmagusl@terra.com.br;www.magsul-ms.com.br;-22.5372333526611;-55.7277374267578;INSTITUICAO
985;5218904;Faculdade Evangélica De Rubiataba;FER;Rubiataba;Centro Oeste;Goiás;GO;Faculdade;Privada;Privada;Avenida Jataí;110;Quadra 56, Lote 12;Centro;76350000;(62)3325-1749;secretaria@facer.edu.br;www.facer.edu.br;-15.1676445007324;-49.8038787841797;INSTITUICAO
989;3130309;Escola Superior Em Meio Ambiente;ESMA;Iguatama;Sudeste;Minas Gerais;MG;Faculdade;Privada;Privada;Rua 155;253;;Bela Vista;38910000;;esma@esma.edu.br;www.esma.edu.br;-20.178108215332;-45.7115440368652;INSTITUICAO
991;3304557;Faculdade Senai-Cetiqt;SENAI-CETIQT;Rio De Janeiro;Sudeste;Rio De Janeiro;RJ;Faculdade;Privada;Privada;Rua Doutor Manoel Cotrim;195;Prédio Anexo  6º And;Riachuelo;20961040;(21)2582-1025;dg@cetiqt.senai.br;www.cetiqt.senai.br;-22.8984909057617;-43.2567672729492;INSTITUICAO
994;3301702;Faculdade De Duque De Caxias;FDC;Duque De Caxias;Sudeste;Rio De Janeiro;RJ;Faculdade;Privada;Privada;Rua Pedro Correia Nºs 318, 330, 370;S/N;;Vila Meriti;25020160;(21)2782-8278;faculdadeflama@faculdadeflama.edu.br;www.faculdadeflama.edu.br;-22.7902050018311;-43.3112449645996;INSTITUICAO
997;3506003;Centro Universitário De Bauru;;Bauru;Sudeste;São Paulo;SP;Centro Universitário;Privada;Privada;Praça Nove De Julho;1-51;Térreo;Vila Pacífico;17050790;(14)2107-5052;flavio@ite.edu.br,roberval@ite.edu.br;;-22.3249282836914;-49.0923385620117;INSTITUICAO
1012;2600104;Faculdade Do Sertão Do Pajeú;FASP;Afogados Da Ingazeira;Nordeste;Pernambuco;PE;Faculdade;Especial;Especial;Rua Doutor Osvaldo Gouveia;S/N;;Centro;56800000;(87)3838-1579,(87)3838-1765;aedai@zaz.com.br;;-7.75260543823242;-37.6323013305664;INSTITUICAO
1014;4209102;Instituto Superior E Centro Educacional Luterano - Bom Jesus - Ielusc;BOM JESUS/IELUSC;Joinville;Sul;Santa Catarina;SC;Faculdade;Privada;Privada;Rua Princesa Isabel;438;;Centro;89201270;(47)3026-8000;silvio.iung@ielusc.br;www.ielusc.br;-26.2796154022217;-48.8440933227539;INSTITUICAO
1019;3170404;Faculdade De Ciências E Tecnologia De Unaí - Factu;FACTU;Unaí;Sudeste;Minas Gerais;MG;Faculdade;Privada;Privada;Rua Eduardo Rodrigues Barbosa;180;;Centro;38610000;(38)3676-6222;factu@factu.br;www.factu.br;-16.3561248779297;-46.9015960693359;INSTITUICAO
1021;2615300;Faculdade De Ciências De Timbaúba;FACET;Timbaúba;Nordeste;Pernambuco;PE;Faculdade;Privada;Privada;Av Antonio Xavier De Morais;3;;Sapucaia;55870000;(81)3631-0752;facet@bol.com.br;www.faculdadedetimbauba.com.br;-7.49621105194092;-35.3018951416016;INSTITUICAO
1027;3301009;Universidade Estadual Do Norte Fluminense Darcy Ribeiro;UENF;Campos Dos Goytacazes;Sudeste;Rio De Janeiro;RJ;Universidade;Pública;Estadual;Avenida Alberto Lamego;2000;;Parque Califórnia;28013602;(22)2739-7010;prograd@uenf.br;www.uenf.br;-21.762020111084;-41.2893524169922;INSTITUICAO
1028;5000609;Universidade Estadual De Mato Grosso Do Sul;UEMS;Amambaí;Centro Oeste;Mato Grosso Do Sul;MS;Universidade;Pública;Estadual;;;;;;;;;-23.0979709625244;-55.2250099182129;INSTITUICAO
1028;5001102;Universidade Estadual De Mato Grosso Do Sul;UEMS;Aquidauana;Centro Oeste;Mato Grosso Do Sul;MS;Universidade;Pública;Estadual;;;;;;;;;-20.4705429077148;-55.7718391418457;INSTITUICAO
1028;5002704;Universidade Estadual De Mato Grosso Do Sul;UEMS;Campo Grande;Centro Oeste;Mato Grosso Do Sul;MS;Universidade;Pública;Estadual;;;;;;;;;-20.4207534790039;-54.663890838623;INSTITUICAO
1028;5002902;Universidade Estadual De Mato Grosso Do Sul;UEMS;Cassilândia;Centro Oeste;Mato Grosso Do Sul;MS;Universidade;Pública;Estadual;;;;;;;;;-19.0904369354248;-51.8144912719727;INSTITUICAO
1028;5003306;Universidade Estadual De Mato Grosso Do Sul;UEMS;Coxim;Centro Oeste;Mato Grosso Do Sul;MS;Universidade;Pública;Estadual;;;;;;;;;-18.4867706298828;-54.754810333252;INSTITUICAO
1028;5003702;Universidade Estadual De Mato Grosso Do Sul;UEMS;Dourados;Centro Oeste;Mato Grosso Do Sul;MS;Universidade;Pública;Estadual;Cidade Universitária De Dourados;S/N;Rodovia Dourados Ita;Cidade Universitária;79804970;(67)3902-2360;dra@uems.br,cilene@uems.br,eleuza@uems.br,fabio@uems.br,reitoria@uems.br;www.uems.br;-22.1967067718506;-54.9301605224609;INSTITUICAO
1028;5004700;Universidade Estadual De Mato Grosso Do Sul;UEMS;Ivinhema;Centro Oeste;Mato Grosso Do Sul;MS;Universidade;Pública;Estadual;;;;;;;;;-22.3018684387207;-53.8220748901367;INSTITUICAO
1028;5005004;Universidade Estadual De Mato Grosso Do Sul;UEMS;Jardim;Centro Oeste;Mato Grosso Do Sul;MS;Universidade;Pública;Estadual;;;;;;;;;-21.480396270752;-56.1494140625;MUNICIPIO
1028;5005400;Universidade Estadual De Mato Grosso Do Sul;UEMS;Maracaju;Centro Oeste;Mato Grosso Do Sul;MS;Universidade;Pública;Estadual;;;;;;;;;-21.6266117095947;-55.1550025939941;INSTITUICAO
1028;5005681;Universidade Estadual De Mato Grosso Do Sul;UEMS;Mundo Novo;Centro Oeste;Mato Grosso Do Sul;MS;Universidade;Pública;Estadual;;;;;;;;;-23.9226703643799;-54.2861976623535;INSTITUICAO
1028;5005707;Universidade Estadual De Mato Grosso Do Sul;UEMS;Naviraí;Centro Oeste;Mato Grosso Do Sul;MS;Universidade;Pública;Estadual;;;;;;;;;-23.0547351837158;-54.2034950256348;INSTITUICAO
1028;5006200;Universidade Estadual De Mato Grosso Do Sul;UEMS;Nova Andradina;Centro Oeste;Mato Grosso Do Sul;MS;Universidade;Pública;Estadual;;;;;;;;;-22.2381114959717;-53.3422050476074;INSTITUICAO
1028;5006309;Universidade Estadual De Mato Grosso Do Sul;UEMS;Paranaíba;Centro Oeste;Mato Grosso Do Sul;MS;Universidade;Pública;Estadual;;;;;;;;;-19.6807403564453;-51.2001037597656;INSTITUICAO
1028;5006606;Universidade Estadual De Mato Grosso Do Sul;UEMS;Ponta Porã;Centro Oeste;Mato Grosso Do Sul;MS;Universidade;Pública;Estadual;;;;;;;;;-22.5821418762207;-55.6820449829102;INSTITUICAO
1030;3304557;Centro Universitário Ibmec;;Rio De Janeiro;Sudeste;Rio De Janeiro;RJ;Centro Universitário;Privada;Privada;Av. Presidente Wilson, Nº 118 - Centro;118;;Centro;20030020;(21)3284-4000;valquiria.dumere@grupoibmec.com.br,francisco.borges@veris.edu.br;;-22.9123592376709;-43.174015045166;INSTITUICAO
1032;3501608;Centro Universitário Salesiano De São Paulo;UNISAL;Americana;Sudeste;São Paulo;SP;Centro Universitário;Privada;Privada;Avenida De Cillo;3500;;Parque Novo Mundo;13467600;(11)3221-3031;procurador.institucional@unisal.br;www.unisal.br;-22.7701454162598;-47.3504676818848;INSTITUICAO
1032;3509502;Centro Universitário Salesiano De São Paulo;UNISAL;Campinas;Sudeste;São Paulo;SP;Centro Universitário;Privada;Privada;;;;;;;;;-22.8834629058838;-47.0585021972656;INSTITUICAO
1032;3527207;Centro Universitário Salesiano De São Paulo;UNISAL;Lorena;Sudeste;São Paulo;SP;Centro Universitário;Privada;Privada;;;;;;;;;-22.7331809997559;-45.1228446960449;INSTITUICAO
1032;3550308;Centro Universitário Salesiano De São Paulo;UNISAL;São Paulo;Sudeste;São Paulo;SP;Centro Universitário;Privada;Privada;;;;;;;;;-23.5330085754395;-46.7140579223633;INSTITUICAO
1034;2609600;União De Escolas Superiores Da Funeso;UNESF;Olinda;Nordeste;Pernambuco;PE;Faculdade;Privada;Privada;Campus Universitário Da Funeso;S/N;;Jardim Fragoso;53060770;(81)3054-1990;funesounesf@funeso.com.br;www.funeso.com.br;-8.00688648223877;-34.8413352966309;INSTITUICAO
1036;3100203;Universidade Do Estado De Minas Gerais;UEMG;Abaeté;Sudeste;Minas Gerais;MG;Universidade;Pública;Estadual;;;;;;;;;-19.1575164794922;-45.4395027160645;INSTITUICAO
1036;3105608;Universidade Do Estado De Minas Gerais;UEMG;Barbacena;Sudeste;Minas Gerais;MG;Universidade;Pública;Estadual;;;;;;;;;-21.2159214019775;-43.7740707397461;INSTITUICAO
1036;3106200;Universidade Do Estado De Minas Gerais;UEMG;Belo Horizonte;Sudeste;Minas Gerais;MG;Universidade;Pública;Estadual;Rua Rio De Janeiro;1801;;Lourdes;30160042;(31)3330-1500;uemg@uemg.br;www.uemg.br;-19.7807331085205;-43.9487686157227;INSTITUICAO
1036;3110905;Universidade Do Estado De Minas Gerais;UEMG;Campanha;Sudeste;Minas Gerais;MG;Universidade;Pública;Estadual;;;;;;;;;-21.8357048034668;-45.3992195129395;INSTITUICAO
1036;3113305;Universidade Do Estado De Minas Gerais;UEMG;Carangola;Sudeste;Minas Gerais;MG;Universidade;Pública;Estadual;;;;;;;;;-20.7384395599365;-42.023509979248;INSTITUICAO
1036;3116605;Universidade Do Estado De Minas Gerais;UEMG;Cláudio;Sudeste;Minas Gerais;MG;Universidade;Pública;Estadual;;;;;;;;;-20.4504795074463;-44.7801399230957;INSTITUICAO
1036;3121605;Universidade Do Estado De Minas Gerais;UEMG;Diamantina;Sudeste;Minas Gerais;MG;Universidade;Pública;Estadual;;;;;;;;;-18.2408332824707;-43.602783203125;INSTITUICAO
1036;3122306;Universidade Do Estado De Minas Gerais;UEMG;Divinópolis;Sudeste;Minas Gerais;MG;Universidade;Pública;Estadual;;;;;;;;;-20.1711673736572;-44.9132919311523;INSTITUICAO
1036;3127107;Universidade Do Estado De Minas Gerais;UEMG;Frutal;Sudeste;Minas Gerais;MG;Universidade;Pública;Estadual;;;;;;;;;-20.0183258056641;-48.951774597168;INSTITUICAO
1036;3129806;Universidade Do Estado De Minas Gerais;UEMG;Ibirité;Sudeste;Minas Gerais;MG;Universidade;Pública;Estadual;;;;;;;;;-20.0157890319824;-44.084545135498;INSTITUICAO
1036;3134202;Universidade Do Estado De Minas Gerais;UEMG;Ituiutaba;Sudeste;Minas Gerais;MG;Universidade;Pública;Estadual;;;;;;;;;-18.9713611602783;-49.448429107666;INSTITUICAO
1036;3136207;Universidade Do Estado De Minas Gerais;UEMG;João Monlevade;Sudeste;Minas Gerais;MG;Universidade;Pública;Estadual;;;;;;;;;-19.817289352417;-43.1524353027344;INSTITUICAO
1036;3138401;Universidade Do Estado De Minas Gerais;UEMG;Leopoldina;Sudeste;Minas Gerais;MG;Universidade;Pública;Estadual;;;;;;;;;-21.5270671844482;-42.6381225585938;INSTITUICAO
1036;3147907;Universidade Do Estado De Minas Gerais;UEMG;Passos;Sudeste;Minas Gerais;MG;Universidade;Pública;Estadual;;;;;;;;;-20.7336692810059;-46.6046905517578;INSTITUICAO
1036;3151800;Universidade Do Estado De Minas Gerais;UEMG;Poços De Caldas;Sudeste;Minas Gerais;MG;Universidade;Pública;Estadual;;;;;;;;;-21.7914962768555;-46.5937271118164;INSTITUICAO
1036;3169901;Universidade Do Estado De Minas Gerais;UEMG;Ubá;Sudeste;Minas Gerais;MG;Universidade;Pública;Estadual;;;;;;;;;-21.1239814758301;-42.9185562133789;INSTITUICAO
1038;5008305;Faculdades Integradas De Três Lagoas;AEMS;Três Lagoas;Centro Oeste;Mato Grosso Do Sul;MS;Faculdade;Privada;Privada;Avenida Ponta Porã;2750;;Distrito Industrial;79610320;(67)2105-6060,(67)3521-9218;aems@aems.com.br;www.aems.com.br;-20.7870063781738;-51.6689491271973;INSTITUICAO
1041;4311403;Universidade Do Vale Do Taquari;UNIVATES;Lajeado;Sul;Rio Grande Do Sul;RS;Universidade;Privada;Privada;Rua Avelino Tallini;171;Caixa Postal 155;Universitário;95900000;(51)3714-7000;campus@univates.br;www.univates.br;-29.4446907043457;-51.9565353393555;INSTITUICAO
1042;4106902;Universidade Positivo;UP;Curitiba;Sul;Paraná;PR;Universidade;Privada;Privada;Rua Professor Pedro Viriato Parigot De Souza;5300;Conectora 5;Campo Comprido;81280330;(41)3317-3000;secretaria@up.com.br;www.up.com.br;-25.4460315704346;-49.3559150695801;INSTITUICAO
1043;3503307;Centro Universitário Herminio Ometto;UNIARARAS;Araras;Sudeste;São Paulo;SP;Centro Universitário;Privada;Privada;Avenida Sr.  Maximiliano Baruto, 500. Bairro, Jardim Universo.;500;;Jardim Universitário;13607339;(19)3543-1400;susiane@uniararas.br;www.uniararas.br;-22.3759212493896;-47.3700294494629;INSTITUICAO
1045;3526704;Centro Universitário Anhangüera;UNIFIAN;Leme;Sudeste;São Paulo;SP;Centro Universitário;Privada;Privada;Rua Waldemar Silenci;340;;Cidade Jardim;13614370;(19)3571-5717;daex.aesa@aesapar.com,mantenedora@aespar.com;www.unianhanguera.edu.br;-22.1734580993652;-47.3895797729492;INSTITUICAO
1045;3539301;Centro Universitário Anhangüera;UNIFIAN;Pirassununga;Sudeste;São Paulo;SP;Centro Universitário;Privada;Privada;;;;;;;;;-22.0041732788086;-47.4418983459473;INSTITUICAO
1046;3549805;União Das Faculdades Dos Grandes Lagos;UNILAGO;São José Do Rio Preto;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Rua Eduardo Nielsen;960;;Jardim Aeroporto;15030070;(17)3203-6166;unilago@unilago.com.br;www.unilago.com.br;-20.8090038299561;-49.4019508361816;INSTITUICAO
1048;3550308;Faculdade Campos Elíseos;FCE;São Paulo;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Rua Vitorino Carmilo;644;Casa;Campos Elísios;1153000;(11)3661-5400;secretaria@fce.edu.br,sonia@fce.edu.br;www.fce.edu.br;-23.5339488983154;-46.6483383178711;INSTITUICAO
1049;1302603;Instituto De Ensino Superior Fucapi;CESF;Manaus;Norte;Amazonas;AM;Faculdade;Privada;Privada;Avenida Governador Danilo De Matos Areosa;381;;Distrito Industrial;69075351;(92)2127-3066;faculdade.fucapi@fucapi.br;www.fucapi.br;-3.13656139373779;-59.9835662841797;INSTITUICAO
1051;2704302;Faculdade Da Seune;SEUNE;Maceió;Nordeste;Alagoas;AL;Faculdade;Privada;Privada;Avenida Dom Antônio Brandão;204;;Farol;57051190;(82)3336-2640;seune@seune.edu.br;www.seune.edu.br;-9.66037178039551;-35.7320594787598;INSTITUICAO
1053;2910800;Faculdade De Tecnologia E Ciências De Feira De Santana;FTC;Feira De Santana;Nordeste;Bahia;BA;Faculdade;Privada;Privada;Rua Artemia Pires Freitas;S/N;;Sim;44043590;(75)3602-7031;hsilva.fsa@ftc.br,avalia@ftc.br;www.ftc.br;-12.2469310760498;-38.9246940612793;INSTITUICAO
1055;2927408;Centro Universitário Maurício De Nassau De Salvador;Uninassau Salvador;Salvador;Nordeste;Bahia;BA;Centro Universitário;Privada;Privada;Avenida Tamburugy;88;;Patamares;41680440;(71)3505-4500;emec@sereducacional.com;www.mauriciodenassau.edu.br;-12.9951915740967;-38.4521484375;INSTITUICAO
1058;2927408;Estácio Fib - Centro Universitário Estácio Da Bahia;Estácio FIB;Salvador;Nordeste;Bahia;BA;Centro Universitário;Privada;Privada;Rua Xingu;179;Jardim Atalaia;Stiep;41770130;(71)2107-8100;ouvidoria@fib.br,cgcenunivfib@gmail.com;www.fib.br;-12.9814682006836;-38.4463958740234;INSTITUICAO
